id;id_pays;pays;annee;valeur;type_valeur;confiance_min;confiance_max;confiance_median;qualite_donnees;fichier_source
2088;48;Dominican Republic;2000;4800.0;count;3100.0;7100.0;4800.0;good;no_of_deaths_by_country_clean.csv
1918;48;Dominican Republic;2010;3000.0;count;2100.0;4300.0;3000.0;good;no_of_deaths_by_country_clean.csv
1748;48;Dominican Republic;2018;1200.0;count;750.0;1900.0;1200.0;good;no_of_deaths_by_country_clean.csv
2089;49;Ecuador;2000;1500.0;count;620.0;2600.0;1500.0;good;no_of_deaths_by_country_clean.csv
1919;49;Ecuador;2010;1100.0;count;520.0;2200.0;1100.0;good;no_of_deaths_by_country_clean.csv
1749;49;Ecuador;2018;620.0;count;500.0;1500.0;620.0;good;no_of_deaths_by_country_clean.csv
2090;50;Egypt;2000;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
1920;50;Egypt;2010;200.0;count;200.0;500.0;200.0;good;no_of_deaths_by_country_clean.csv
1750;50;Egypt;2018;500.0;count;500.0;500.0;500.0;good;no_of_deaths_by_country_clean.csv
2091;51;El Salvador;2000;810.0;count;580.0;1000.0;810.0;good;no_of_deaths_by_country_clean.csv
1921;51;El Salvador;2010;500.0;count;500.0;730.0;500.0;good;no_of_deaths_by_country_clean.csv
1751;51;El Salvador;2018;700.0;count;500.0;1000.0;700.0;good;no_of_deaths_by_country_clean.csv
2092;52;Equatorial Guinea;2000;680.0;count;500.0;1000.0;680.0;good;no_of_deaths_by_country_clean.csv
1922;52;Equatorial Guinea;2010;1400.0;count;970.0;1900.0;1400.0;good;no_of_deaths_by_country_clean.csv
1752;52;Equatorial Guinea;2018;1800.0;count;1200.0;2600.0;1800.0;good;no_of_deaths_by_country_clean.csv
2093;53;Eritrea;2000;1100.0;count;690.0;1500.0;1100.0;good;no_of_deaths_by_country_clean.csv
1923;53;Eritrea;2010;620.0;count;500.0;980.0;620.0;good;no_of_deaths_by_country_clean.csv
1753;53;Eritrea;2018;500.0;count;500.0;890.0;500.0;good;no_of_deaths_by_country_clean.csv
2094;54;Estonia;2000;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
1924;54;Estonia;2010;200.0;count;200.0;200.0;200.0;good;no_of_deaths_by_country_clean.csv
1754;54;Estonia;2018;100.0;count;100.0;200.0;100.0;good;no_of_deaths_by_country_clean.csv
2095;55;Eswatini;2000;5000.0;count;4000.0;6100.0;5000.0;good;no_of_deaths_by_country_clean.csv
1925;55;Eswatini;2010;3800.0;count;3400.0;4200.0;3800.0;good;no_of_deaths_by_country_clean.csv
1755;55;Eswatini;2018;2400.0;count;2000.0;2900.0;2400.0;good;no_of_deaths_by_country_clean.csv
2096;56;Ethiopia;2000;58000.0;count;35000.0;100000.0;58000.0;good;no_of_deaths_by_country_clean.csv
1926;56;Ethiopia;2010;20000.0;count;12000.0;35000.0;20000.0;good;no_of_deaths_by_country_clean.csv
1756;56;Ethiopia;2018;11000.0;count;6800.0;19000.0;11000.0;good;no_of_deaths_by_country_clean.csv
2097;57;Fiji;2000;;count;;;;good;no_of_deaths_by_country_clean.csv
1927;57;Fiji;2010;;count;;;;good;no_of_deaths_by_country_clean.csv
1757;57;Fiji;2018;;count;;;;good;no_of_deaths_by_country_clean.csv
2098;58;Finland;2000;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
1928;58;Finland;2010;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
1758;58;Finland;2018;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
2099;59;France;2000;880.0;count;720.0;1000.0;880.0;good;no_of_deaths_by_country_clean.csv
1929;59;France;2010;600.0;count;500.0;780.0;600.0;good;no_of_deaths_by_country_clean.csv
1759;59;France;2018;500.0;count;500.0;540.0;500.0;good;no_of_deaths_by_country_clean.csv
2100;60;Gabon;2000;1600.0;count;1100.0;2300.0;1600.0;good;no_of_deaths_by_country_clean.csv
1930;60;Gabon;2010;1600.0;count;1100.0;2100.0;1600.0;good;no_of_deaths_by_country_clean.csv
1760;60;Gabon;2018;1200.0;count;790.0;1700.0;1200.0;good;no_of_deaths_by_country_clean.csv
2101;61;Gambia;2000;500.0;count;500.0;620.0;500.0;good;no_of_deaths_by_country_clean.csv
1931;61;Gambia;2010;970.0;count;660.0;1400.0;970.0;good;no_of_deaths_by_country_clean.csv
1761;61;Gambia;2018;980.0;count;650.0;1400.0;980.0;good;no_of_deaths_by_country_clean.csv
2102;62;Georgia;2000;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
1932;62;Georgia;2010;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
1762;62;Georgia;2018;500.0;count;200.0;500.0;500.0;good;no_of_deaths_by_country_clean.csv
2103;63;Germany;2000;880.0;count;690.0;1100.0;880.0;good;no_of_deaths_by_country_clean.csv
1933;63;Germany;2010;500.0;count;500.0;720.0;500.0;good;no_of_deaths_by_country_clean.csv
1763;63;Germany;2018;500.0;count;500.0;670.0;500.0;good;no_of_deaths_by_country_clean.csv
2104;64;Ghana;2000;18000.0;count;15000.0;22000.0;18000.0;good;no_of_deaths_by_country_clean.csv
1934;64;Ghana;2010;17000.0;count;14000.0;19000.0;17000.0;good;no_of_deaths_by_country_clean.csv
1764;64;Ghana;2018;14000.0;count;11000.0;18000.0;14000.0;good;no_of_deaths_by_country_clean.csv
2105;65;Greece;2000;;count;;;;good;no_of_deaths_by_country_clean.csv
1935;65;Greece;2010;;count;;;;good;no_of_deaths_by_country_clean.csv
1765;65;Greece;2018;;count;;;;good;no_of_deaths_by_country_clean.csv
2106;66;Guatemala;2000;2400.0;count;2000.0;2700.0;2400.0;good;no_of_deaths_by_country_clean.csv
1936;66;Guatemala;2010;1700.0;count;1500.0;1900.0;1700.0;good;no_of_deaths_by_country_clean.csv
1766;66;Guatemala;2018;2200.0;count;2000.0;2400.0;2200.0;good;no_of_deaths_by_country_clean.csv
2107;67;Guinea;2000;5000.0;count;3400.0;7000.0;5000.0;good;no_of_deaths_by_country_clean.csv
1937;67;Guinea;2010;4100.0;count;3300.0;5000.0;4100.0;good;no_of_deaths_by_country_clean.csv
1767;67;Guinea;2018;4300.0;count;3300.0;5400.0;4300.0;good;no_of_deaths_by_country_clean.csv
2108;68;Guinea-Bissau;2000;1100.0;count;850.0;1400.0;1100.0;good;no_of_deaths_by_country_clean.csv
1938;68;Guinea-Bissau;2010;1900.0;count;1500.0;2200.0;1900.0;good;no_of_deaths_by_country_clean.csv
1768;68;Guinea-Bissau;2018;1800.0;count;1400.0;2100.0;1800.0;good;no_of_deaths_by_country_clean.csv
2109;69;Guyana;2000;100.0;count;100.0;200.0;100.0;good;no_of_deaths_by_country_clean.csv
1939;69;Guyana;2010;100.0;count;100.0;200.0;100.0;good;no_of_deaths_by_country_clean.csv
1769;69;Guyana;2018;200.0;count;100.0;200.0;200.0;good;no_of_deaths_by_country_clean.csv
2110;70;Haiti;2000;12000.0;count;9400.0;15000.0;12000.0;good;no_of_deaths_by_country_clean.csv
1940;70;Haiti;2010;4900.0;count;3800.0;6600.0;4900.0;good;no_of_deaths_by_country_clean.csv
1770;70;Haiti;2018;2700.0;count;2200.0;3600.0;2700.0;good;no_of_deaths_by_country_clean.csv
2111;71;Honduras;2000;3200.0;count;2300.0;4000.0;3200.0;good;no_of_deaths_by_country_clean.csv
1941;71;Honduras;2010;1400.0;count;990.0;1800.0;1400.0;good;no_of_deaths_by_country_clean.csv
1771;71;Honduras;2018;780.0;count;540.0;1100.0;780.0;good;no_of_deaths_by_country_clean.csv
2112;72;Hungary;2000;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
1942;72;Hungary;2010;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
1772;72;Hungary;2018;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
2113;73;Iceland;2000;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
1943;73;Iceland;2010;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
1773;73;Iceland;2018;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
2114;74;India;2000;;count;;;;good;no_of_deaths_by_country_clean.csv
1944;74;India;2010;;count;;;;good;no_of_deaths_by_country_clean.csv
1774;74;India;2018;;count;;;;good;no_of_deaths_by_country_clean.csv
2115;75;Indonesia;2000;1900.0;count;1200.0;2500.0;1900.0;good;no_of_deaths_by_country_clean.csv
1945;75;Indonesia;2010;24000.0;count;19000.0;28000.0;24000.0;good;no_of_deaths_by_country_clean.csv
1775;75;Indonesia;2018;38000.0;count;33000.0;43000.0;38000.0;good;no_of_deaths_by_country_clean.csv
2116;76;Iran;2000;500.0;count;500.0;1400.0;500.0;good;no_of_deaths_by_country_clean.csv
1946;76;Iran;2010;2400.0;count;1700.0;3500.0;2400.0;good;no_of_deaths_by_country_clean.csv
1776;76;Iran;2018;2600.0;count;1400.0;5100.0;2600.0;good;no_of_deaths_by_country_clean.csv
2117;77;Ireland;2000;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
1947;77;Ireland;2010;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
1777;77;Ireland;2018;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
2118;78;Israel;2000;100.0;count;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv
