id;id_pays;pays;annee;valeur;type_valeur;confiance_min;confiance_max;confiance_median;qualite_donnees;fichier_source
564;18;Bhutan;2023;37.0;estimated_art_coverage_percent;20.0;78.0;37.0;good;art_coverage_by_country_clean.csv
563;18;Bhutan;2023;1300.0;estimated_living_with_hiv;700.0;2700.0;1300.0;good;art_coverage_by_country_clean.csv
562;18;Bhutan;2023;480.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
567;19;Bolivia;2023;44.0;estimated_art_coverage_percent;40.0;48.0;44.0;good;art_coverage_by_country_clean.csv
566;19;Bolivia;2023;22000.0;estimated_living_with_hiv;20000.0;24000.0;22000.0;good;art_coverage_by_country_clean.csv
565;19;Bolivia;2023;9900.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
570;20;Bosnia and Herzegovina;2023;67.0;estimated_art_coverage_percent;57.0;78.0;67.0;good;art_coverage_by_country_clean.csv
569;20;Bosnia and Herzegovina;2023;500.0;estimated_living_with_hiv;500.0;500.0;500.0;good;art_coverage_by_country_clean.csv
568;20;Bosnia and Herzegovina;2023;220.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
573;21;Botswana;2023;83.0;estimated_art_coverage_percent;75.0;90.0;83.0;good;art_coverage_by_country_clean.csv
572;21;Botswana;2023;370000.0;estimated_living_with_hiv;330000.0;400000.0;370000.0;good;art_coverage_by_country_clean.csv
571;21;Botswana;2023;307000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
576;22;Brazil;2023;66.0;estimated_art_coverage_percent;51.0;82.0;66.0;good;art_coverage_by_country_clean.csv
575;22;Brazil;2023;900000.0;estimated_living_with_hiv;690000.0;1100000.0;900000.0;good;art_coverage_by_country_clean.csv
574;22;Brazil;2023;593000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
579;23;Brunei Darussalam;2023;;estimated_art_coverage_percent;;;;good;art_coverage_by_country_clean.csv
578;23;Brunei Darussalam;2023;;estimated_living_with_hiv;;;;good;art_coverage_by_country_clean.csv
577;23;Brunei Darussalam;2023;150.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
582;24;Bulgaria;2023;41.0;estimated_art_coverage_percent;35.0;48.0;41.0;good;art_coverage_by_country_clean.csv
581;24;Bulgaria;2023;3500.0;estimated_living_with_hiv;3000.0;4100.0;3500.0;good;art_coverage_by_country_clean.csv
580;24;Bulgaria;2023;1500.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
585;25;Burkina Faso;2023;62.0;estimated_art_coverage_percent;50.0;75.0;62.0;good;art_coverage_by_country_clean.csv
584;25;Burkina Faso;2023;96000.0;estimated_living_with_hiv;78000.0;120000.0;96000.0;good;art_coverage_by_country_clean.csv
583;25;Burkina Faso;2023;59300.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
588;26;Burundi;2023;80.0;estimated_art_coverage_percent;69.0;94.0;80.0;good;art_coverage_by_country_clean.csv
587;26;Burundi;2023;82000.0;estimated_living_with_hiv;71000.0;97000.0;82000.0;good;art_coverage_by_country_clean.csv
586;26;Burundi;2023;65500.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
591;27;Cabo Verde;2023;89.0;estimated_art_coverage_percent;75.0;95.0;89.0;good;art_coverage_by_country_clean.csv
590;27;Cabo Verde;2023;2400.0;estimated_living_with_hiv;2100.0;2900.0;2400.0;good;art_coverage_by_country_clean.csv
589;27;Cabo Verde;2023;2200.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
594;28;Cambodia;2023;81.0;estimated_art_coverage_percent;71.0;93.0;81.0;good;art_coverage_by_country_clean.csv
593;28;Cambodia;2023;73000.0;estimated_living_with_hiv;64000.0;84000.0;73000.0;good;art_coverage_by_country_clean.csv
592;28;Cambodia;2023;59500.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
597;29;Cameroon;2023;52.0;estimated_art_coverage_percent;46.0;57.0;52.0;good;art_coverage_by_country_clean.csv
596;29;Cameroon;2023;540000.0;estimated_living_with_hiv;470000.0;590000.0;540000.0;good;art_coverage_by_country_clean.csv
595;29;Cameroon;2023;281000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
600;30;Canada;2023;;estimated_art_coverage_percent;;;;good;art_coverage_by_country_clean.csv
599;30;Canada;2023;;estimated_living_with_hiv;;;;good;art_coverage_by_country_clean.csv
598;30;Canada;2023;;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
603;31;Central African Republic;2023;36.0;estimated_art_coverage_percent;30.0;45.0;36.0;good;art_coverage_by_country_clean.csv
602;31;Central African Republic;2023;110000.0;estimated_living_with_hiv;90000.0;140000.0;110000.0;good;art_coverage_by_country_clean.csv
601;31;Central African Republic;2023;39600.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
606;32;Chad;2023;51.0;estimated_art_coverage_percent;40.0;63.0;51.0;good;art_coverage_by_country_clean.csv
605;32;Chad;2023;120000.0;estimated_living_with_hiv;94000.0;150000.0;120000.0;good;art_coverage_by_country_clean.csv
604;32;Chad;2023;61400.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
609;33;Chile;2023;63.0;estimated_art_coverage_percent;56.0;70.0;63.0;good;art_coverage_by_country_clean.csv
608;33;Chile;2023;71000.0;estimated_living_with_hiv;63000.0;78000.0;71000.0;good;art_coverage_by_country_clean.csv
607;33;Chile;2023;45100.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
612;34;China;2023;;estimated_art_coverage_percent;;;;good;art_coverage_by_country_clean.csv
611;34;China;2023;;estimated_living_with_hiv;;;;good;art_coverage_by_country_clean.csv
610;34;China;2023;718000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
615;35;Colombia;2023;73.0;estimated_art_coverage_percent;60.0;86.0;73.0;good;art_coverage_by_country_clean.csv
614;35;Colombia;2023;160000.0;estimated_living_with_hiv;130000.0;180000.0;160000.0;good;art_coverage_by_country_clean.csv
613;35;Colombia;2023;113000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
618;36;Comoros;2023;79.0;estimated_art_coverage_percent;39.0;95.0;79.0;good;art_coverage_by_country_clean.csv
617;36;Comoros;2023;200.0;estimated_living_with_hiv;100.0;500.0;200.0;good;art_coverage_by_country_clean.csv
616;36;Comoros;2023;100.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
621;37;Congo;2023;35.0;estimated_art_coverage_percent;27.0;46.0;35.0;good;art_coverage_by_country_clean.csv
620;37;Congo;2023;89000.0;estimated_living_with_hiv;69000.0;120000.0;89000.0;good;art_coverage_by_country_clean.csv
619;37;Congo;2023;31200.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
624;38;Costa Rica;2023;49.0;estimated_art_coverage_percent;44.0;54.0;49.0;good;art_coverage_by_country_clean.csv
623;38;Costa Rica;2023;15000.0;estimated_living_with_hiv;13000.0;17000.0;15000.0;good;art_coverage_by_country_clean.csv
622;38;Costa Rica;2023;7200.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
630;40;Croatia;2023;75.0;estimated_art_coverage_percent;67.0;83.0;75.0;good;art_coverage_by_country_clean.csv
629;40;Croatia;2023;1600.0;estimated_living_with_hiv;1400.0;1700.0;1600.0;good;art_coverage_by_country_clean.csv
628;40;Croatia;2023;1200.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
633;41;Cuba;2023;72.0;estimated_art_coverage_percent;55.0;85.0;72.0;good;art_coverage_by_country_clean.csv
632;41;Cuba;2023;31000.0;estimated_living_with_hiv;24000.0;37000.0;31000.0;good;art_coverage_by_country_clean.csv
631;41;Cuba;2023;21900.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
636;42;Cyprus;2023;;estimated_art_coverage_percent;;;;good;art_coverage_by_country_clean.csv
635;42;Cyprus;2023;;estimated_living_with_hiv;;;;good;art_coverage_by_country_clean.csv
634;42;Cyprus;2023;;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
639;43;Czechia;2023;60.0;estimated_art_coverage_percent;51.0;68.0;60.0;good;art_coverage_by_country_clean.csv
638;43;Czechia;2023;4400.0;estimated_living_with_hiv;3700.0;5000.0;4400.0;good;art_coverage_by_country_clean.csv
637;43;Czechia;2023;2600.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
627;39;Côte d'Ivoire;2023;55.0;estimated_art_coverage_percent;44.0;70.0;55.0;good;art_coverage_by_country_clean.csv
626;39;Côte d'Ivoire;2023;460000.0;estimated_living_with_hiv;360000.0;580000.0;460000.0;good;art_coverage_by_country_clean.csv
625;39;Côte d'Ivoire;2023;252000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
645;45;DR Congo;2023;57.0;estimated_art_coverage_percent;47.0;67.0;57.0;good;art_coverage_by_country_clean.csv
644;45;DR Congo;2023;450000.0;estimated_living_with_hiv;370000.0;530000.0;450000.0;good;art_coverage_by_country_clean.csv
643;45;DR Congo;2023;256000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
648;46;Denmark;2023;89.0;estimated_art_coverage_percent;79.0;95.0;89.0;good;art_coverage_by_country_clean.csv
647;46;Denmark;2023;6200.0;estimated_living_with_hiv;5600.0;7000.0;6200.0;good;art_coverage_by_country_clean.csv
646;46;Denmark;2023;5500.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
651;47;Djibouti;2023;30.0;estimated_art_coverage_percent;25.0;38.0;30.0;good;art_coverage_by_country_clean.csv
650;47;Djibouti;2023;8800.0;estimated_living_with_hiv;7100.0;11000.0;8800.0;good;art_coverage_by_country_clean.csv
649;47;Djibouti;2023;2700.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
654;48;Dominican Republic;2023;56.0;estimated_art_coverage_percent;43.0;73.0;56.0;good;art_coverage_by_country_clean.csv
653;48;Dominican Republic;2023;70000.0;estimated_living_with_hiv;54000.0;92000.0;70000.0;good;art_coverage_by_country_clean.csv
652;48;Dominican Republic;2023;39000.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
657;49;Ecuador;2023;57.0;estimated_art_coverage_percent;38.0;93.0;57.0;good;art_coverage_by_country_clean.csv
656;49;Ecuador;2023;44000.0;estimated_living_with_hiv;29000.0;71000.0;44000.0;good;art_coverage_by_country_clean.csv
655;49;Ecuador;2023;25100.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
660;50;Egypt;2023;31.0;estimated_art_coverage_percent;28.0;33.0;31.0;good;art_coverage_by_country_clean.csv
659;50;Egypt;2023;22000.0;estimated_living_with_hiv;20000.0;24000.0;22000.0;good;art_coverage_by_country_clean.csv
658;50;Egypt;2023;6700.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
663;51;El Salvador;2023;47.0;estimated_art_coverage_percent;39.0;55.0;47.0;good;art_coverage_by_country_clean.csv
662;51;El Salvador;2023;25000.0;estimated_living_with_hiv;21000.0;30000.0;25000.0;good;art_coverage_by_country_clean.csv
661;51;El Salvador;2023;11900.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
666;52;Equatorial Guinea;2023;34.0;estimated_art_coverage_percent;27.0;44.0;34.0;good;art_coverage_by_country_clean.csv
665;52;Equatorial Guinea;2023;62000.0;estimated_living_with_hiv;50000.0;81000.0;62000.0;good;art_coverage_by_country_clean.csv
664;52;Equatorial Guinea;2023;21400.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
669;53;Eritrea;2023;51.0;estimated_art_coverage_percent;38.0;68.0;51.0;good;art_coverage_by_country_clean.csv
668;53;Eritrea;2023;18000.0;estimated_living_with_hiv;13000.0;24000.0;18000.0;good;art_coverage_by_country_clean.csv
667;53;Eritrea;2023;8900.0;reported_receiving_art;;;;good;art_coverage_by_country_clean.csv
672;54;Estonia;2023;59.0;estimated_art_coverage_percent;53.0;66.0;59.0;good;art_coverage_by_country_clean.csv
